battery_efficiency.bmp
 59.64570000, 44.14360000
120.16160000, 59.31600000
178.08400000, 71.34920000
198.83240000, 74.09590000
259.34830000, 81.42050000
336.29000000, 86.12910000
397.67050000, 88.35270000
458.18640000, 89.79140000
516.97330000, 90.18380000
598.23760000, 90.96860000
694.19860000, 90.83780000
767.68230000, 90.70700000
799.66930000, 91.09940000
859.32070000, 92.53820000
