soc.bmp
  0.82270000,  2.50000000
  4.20480000,  2.73770000
  9.50640000,  2.93400000
 15.81350000,  3.06980000
 23.03470000,  3.16790000
 39.57950000,  3.31130000
 55.02740000,  3.44340000
 70.01830000,  3.60570000
 82.54110000,  3.73020000
 95.24680000,  3.87360000
 98.44610000,  3.91130000
 99.63440000,  3.95660000
