soc.bmp
  0.00000000,  2.48870000
  1.64530000,  2.73400000
  5.66730000,  3.01320000
 10.05480000,  3.15660000
 21.11520000,  3.30750000
 33.36380000,  3.41700000
 45.61240000,  3.49620000
 54.57040000,  3.56420000
 67.91590000,  3.69250000
 81.35280000,  3.81700000
 94.97260000,  3.97170000
 99.90860000,  4.05850000
