efficiency.bmp
  0.65710000, 64.76070000
  0.86860000, 75.95440000
  1.21870000, 83.78380000
  1.82160000, 85.85830000
  1.99660000, 85.65750000
  2.58390000, 90.47560000
  2.80170000, 68.52660000
  3.10120000, 68.52660000
  3.33850000, 66.92060000
  3.76250000, 61.83480000
  4.97990000, 47.44750000
